datetime,date,time,depth,LightRaw,DO_mg.L,Temp_C,daylight
2021-07-15T20:20:00Z,2021-07-15,16:20:00,shallow,631,NA,NA,631
2021-07-15T20:30:00Z,2021-07-15,16:30:00,shallow,427,NA,NA,427
2021-07-15T20:40:00Z,2021-07-15,16:40:00,shallow,438,NA,NA,438
2021-07-15T20:50:00Z,2021-07-15,16:50:00,shallow,474,NA,NA,474
2021-07-15T21:00:00Z,2021-07-15,17:00:00,shallow,281,NA,NA,281
2021-07-15T21:10:00Z,2021-07-15,17:10:00,shallow,297,NA,NA,297
2021-07-15T21:20:00Z,2021-07-15,17:20:00,shallow,243,NA,NA,243
2021-07-15T21:30:00Z,2021-07-15,17:30:00,shallow,176,NA,NA,176
2021-07-15T21:40:00Z,2021-07-15,17:40:00,shallow,171,NA,NA,171
2021-07-15T21:50:00Z,2021-07-15,17:50:00,shallow,135,NA,NA,135
2021-07-15T22:00:00Z,2021-07-15,18:00:00,shallow,204,NA,NA,204
2021-07-15T22:10:00Z,2021-07-15,18:10:00,shallow,138,NA,NA,138
2021-07-15T22:20:00Z,2021-07-15,18:20:00,shallow,81,NA,NA,81
2021-07-15T22:30:00Z,2021-07-15,18:30:00,shallow,52,NA,NA,52
2021-07-15T22:40:00Z,2021-07-15,18:40:00,shallow,35,NA,NA,35
2021-07-15T22:50:00Z,2021-07-15,18:50:00,shallow,26,NA,NA,26
2021-07-15T23:00:00Z,2021-07-15,19:00:00,shallow,15,NA,NA,15
2021-07-15T23:10:00Z,2021-07-15,19:10:00,shallow,3,NA,NA,NA
2021-07-15T23:20:00Z,2021-07-15,19:20:00,shallow,0,NA,NA,NA
2021-07-15T23:30:00Z,2021-07-15,19:30:00,shallow,0,NA,NA,NA
2021-07-15T23:40:00Z,2021-07-15,19:40:00,shallow,0,NA,NA,NA
2021-07-15T23:50:00Z,2021-07-15,19:50:00,shallow,0,NA,NA,NA
2021-07-16T00:00:00Z,2021-07-15,20:00:00,shallow,0,NA,NA,NA
2021-07-16T00:10:00Z,2021-07-15,20:10:00,shallow,0,NA,NA,NA
2021-07-16T00:20:00Z,2021-07-15,20:20:00,shallow,0,NA,NA,NA
2021-07-16T00:30:00Z,2021-07-15,20:30:00,shallow,0,NA,NA,NA
2021-07-16T00:40:00Z,2021-07-15,20:40:00,shallow,0,NA,NA,NA
2021-07-16T00:50:00Z,2021-07-15,20:50:00,shallow,0,NA,NA,NA
2021-07-16T01:00:00Z,2021-07-15,21:00:00,shallow,0,NA,NA,NA
2021-07-16T01:10:00Z,2021-07-15,21:10:00,shallow,0,NA,NA,NA
2021-07-16T01:20:00Z,2021-07-15,21:20:00,shallow,0,NA,NA,NA
2021-07-16T01:30:00Z,2021-07-15,21:30:00,shallow,0,NA,NA,NA
2021-07-16T01:40:00Z,2021-07-15,21:40:00,shallow,0,NA,NA,NA
2021-07-16T01:50:00Z,2021-07-15,21:50:00,shallow,0,NA,NA,NA
2021-07-16T02:00:00Z,2021-07-15,22:00:00,shallow,0,NA,NA,NA
2021-07-16T02:10:00Z,2021-07-15,22:10:00,shallow,0,NA,NA,NA
2021-07-16T02:20:00Z,2021-07-15,22:20:00,shallow,0,NA,NA,NA
2021-07-16T02:30:00Z,2021-07-15,22:30:00,shallow,0,NA,NA,NA
2021-07-16T02:40:00Z,2021-07-15,22:40:00,shallow,0,NA,NA,NA
2021-07-16T02:50:00Z,2021-07-15,22:50:00,shallow,0,NA,NA,NA
2021-07-16T03:00:00Z,2021-07-15,23:00:00,shallow,0,NA,NA,NA
2021-07-16T03:10:00Z,2021-07-15,23:10:00,shallow,0,NA,NA,NA
2021-07-16T03:20:00Z,2021-07-15,23:20:00,shallow,0,NA,NA,NA
2021-07-16T03:30:00Z,2021-07-15,23:30:00,shallow,0,NA,NA,NA
2021-07-16T03:40:00Z,2021-07-15,23:40:00,shallow,0,NA,NA,NA
2021-07-16T03:50:00Z,2021-07-15,23:50:00,shallow,0,NA,NA,NA
2021-07-16T04:00:00Z,2021-07-15,24:00:00,shallow,0,NA,NA,NA
2021-07-16T04:10:00Z,2021-07-16,00:10:00,shallow,0,NA,NA,NA
2021-07-16T04:20:00Z,2021-07-16,00:20:00,shallow,0,NA,NA,NA
2021-07-16T04:30:00Z,2021-07-16,00:30:00,shallow,0,NA,NA,NA
2021-07-16T04:40:00Z,2021-07-16,00:40:00,shallow,0,NA,NA,NA
2021-07-16T04:50:00Z,2021-07-16,00:50:00,shallow,0,NA,NA,NA
2021-07-16T05:00:00Z,2021-07-16,01:00:00,shallow,0,NA,NA,NA
2021-07-16T05:10:00Z,2021-07-16,01:10:00,shallow,0,NA,NA,NA
2021-07-16T05:20:00Z,2021-07-16,01:20:00,shallow,0,NA,NA,NA
2021-07-16T05:30:00Z,2021-07-16,01:30:00,shallow,0,NA,NA,NA
2021-07-16T05:40:00Z,2021-07-16,01:40:00,shallow,0,NA,NA,NA
2021-07-16T05:50:00Z,2021-07-16,01:50:00,shallow,0,NA,NA,NA
2021-07-16T06:00:00Z,2021-07-16,02:00:00,shallow,0,NA,NA,NA
2021-07-16T06:10:00Z,2021-07-16,02:10:00,shallow,0,NA,NA,NA
2021-07-16T06:20:00Z,2021-07-16,02:20:00,shallow,0,NA,NA,NA
2021-07-16T06:30:00Z,2021-07-16,02:30:00,shallow,0,NA,NA,NA
2021-07-16T06:40:00Z,2021-07-16,02:40:00,shallow,0,NA,NA,NA
2021-07-16T06:50:00Z,2021-07-16,02:50:00,shallow,0,NA,NA,NA
2021-07-16T07:00:00Z,2021-07-16,03:00:00,shallow,0,NA,NA,NA
2021-07-16T07:10:00Z,2021-07-16,03:10:00,shallow,0,NA,NA,NA
2021-07-16T07:20:00Z,2021-07-16,03:20:00,shallow,0,NA,NA,NA
2021-07-16T07:30:00Z,2021-07-16,03:30:00,shallow,0,NA,NA,NA
2021-07-16T07:40:00Z,2021-07-16,03:40:00,shallow,0,NA,NA,NA
2021-07-16T07:50:00Z,2021-07-16,03:50:00,shallow,0,NA,NA,NA
2021-07-16T08:00:00Z,2021-07-16,04:00:00,shallow,0,NA,NA,NA
2021-07-16T08:10:00Z,2021-07-16,04:10:00,shallow,0,NA,NA,NA
2021-07-16T08:20:00Z,2021-07-16,04:20:00,shallow,0,NA,NA,NA
2021-07-16T08:30:00Z,2021-07-16,04:30:00,shallow,0,NA,NA,NA
2021-07-16T08:40:00Z,2021-07-16,04:40:00,shallow,0,NA,NA,NA
2021-07-16T08:50:00Z,2021-07-16,04:50:00,shallow,0,NA,NA,NA
2021-07-16T09:00:00Z,2021-07-16,05:00:00,shallow,0,NA,NA,0
2021-07-16T09:10:00Z,2021-07-16,05:10:00,shallow,0,NA,NA,0
2021-07-16T09:20:00Z,2021-07-16,05:20:00,shallow,0,NA,NA,0
2021-07-16T09:30:00Z,2021-07-16,05:30:00,shallow,0,NA,NA,0
2021-07-16T09:40:00Z,2021-07-16,05:40:00,shallow,0,NA,NA,0
2021-07-16T09:50:00Z,2021-07-16,05:50:00,shallow,0,NA,NA,0
2021-07-16T10:00:00Z,2021-07-16,06:00:00,shallow,0,NA,NA,0
2021-07-16T10:10:00Z,2021-07-16,06:10:00,shallow,9,NA,NA,9
2021-07-16T10:20:00Z,2021-07-16,06:20:00,shallow,30,NA,NA,30
2021-07-16T10:30:00Z,2021-07-16,06:30:00,shallow,57,NA,NA,57
2021-07-16T10:40:00Z,2021-07-16,06:40:00,shallow,91,NA,NA,91
2021-07-16T10:50:00Z,2021-07-16,06:50:00,shallow,133,NA,NA,133
2021-07-16T11:00:00Z,2021-07-16,07:00:00,shallow,181,NA,NA,181
2021-07-16T11:10:00Z,2021-07-16,07:10:00,shallow,203,NA,NA,203
2021-07-16T11:20:00Z,2021-07-16,07:20:00,shallow,263,NA,NA,263
2021-07-16T11:30:00Z,2021-07-16,07:30:00,shallow,353,NA,NA,353
2021-07-16T11:40:00Z,2021-07-16,07:40:00,shallow,404,NA,NA,404
2021-07-16T11:50:00Z,2021-07-16,07:50:00,shallow,493,NA,NA,493
2021-07-16T12:00:00Z,2021-07-16,08:00:00,shallow,537,NA,NA,537
2021-07-16T12:10:00Z,2021-07-16,08:10:00,shallow,685,NA,NA,685
2021-07-16T12:20:00Z,2021-07-16,08:20:00,shallow,754,NA,NA,754
2021-07-16T12:30:00Z,2021-07-16,08:30:00,shallow,799,NA,NA,799
2021-07-16T12:40:00Z,2021-07-16,08:40:00,shallow,799,NA,NA,799
2021-07-16T12:50:00Z,2021-07-16,08:50:00,shallow,785,NA,NA,785
2021-07-16T13:00:00Z,2021-07-16,09:00:00,shallow,899,NA,NA,899
2021-07-16T13:10:00Z,2021-07-16,09:10:00,shallow,1029,NA,NA,1029
2021-07-16T13:20:00Z,2021-07-16,09:20:00,shallow,1065,NA,NA,1065
2021-07-16T13:30:00Z,2021-07-16,09:30:00,shallow,1248,NA,NA,1248
2021-07-16T13:40:00Z,2021-07-16,09:40:00,shallow,1326,NA,NA,1326
2021-07-16T13:50:00Z,2021-07-16,09:50:00,shallow,1378,NA,NA,1378
2021-07-16T14:00:00Z,2021-07-16,10:00:00,shallow,1387,NA,NA,1387
2021-07-16T14:10:00Z,2021-07-16,10:10:00,shallow,1508,NA,NA,1508
2021-07-16T14:20:00Z,2021-07-16,10:20:00,shallow,1562,NA,NA,1562
2021-07-16T14:30:00Z,2021-07-16,10:30:00,shallow,1665,NA,NA,1665
2021-07-16T14:40:00Z,2021-07-16,10:40:00,shallow,1725,NA,NA,1725
2021-07-16T14:50:00Z,2021-07-16,10:50:00,shallow,1783,NA,NA,1783
2021-07-16T15:00:00Z,2021-07-16,11:00:00,shallow,1835,NA,NA,1835
2021-07-16T15:10:00Z,2021-07-16,11:10:00,shallow,1882,NA,NA,1882
2021-07-16T15:20:00Z,2021-07-16,11:20:00,shallow,1915,NA,NA,1915
2021-07-16T15:30:00Z,2021-07-16,11:30:00,shallow,1967,NA,NA,1967
2021-07-16T15:40:00Z,2021-07-16,11:40:00,shallow,2007,NA,NA,2007
2021-07-16T15:50:00Z,2021-07-16,11:50:00,shallow,2044,NA,NA,2044
2021-07-16T16:00:00Z,2021-07-16,12:00:00,shallow,2065,NA,NA,2065
2021-07-16T16:10:00Z,2021-07-16,12:10:00,shallow,2079,NA,NA,2079
2021-07-16T16:20:00Z,2021-07-16,12:20:00,shallow,2064,NA,NA,2064
2021-07-16T16:30:00Z,2021-07-16,12:30:00,shallow,2082,NA,NA,2082
2021-07-16T16:40:00Z,2021-07-16,12:40:00,shallow,2056,NA,NA,2056
2021-07-16T16:50:00Z,2021-07-16,12:50:00,shallow,2062,NA,NA,2062
2021-07-16T17:00:00Z,2021-07-16,13:00:00,shallow,2039,NA,NA,2039
2021-07-16T17:10:00Z,2021-07-16,13:10:00,shallow,2024,NA,NA,2024
2021-07-16T17:20:00Z,2021-07-16,13:20:00,shallow,2007,NA,NA,2007
2021-07-16T17:30:00Z,2021-07-16,13:30:00,shallow,1960,NA,NA,1960
2021-07-16T17:40:00Z,2021-07-16,13:40:00,shallow,1913,NA,NA,1913
2021-07-16T17:50:00Z,2021-07-16,13:50:00,shallow,1857,NA,NA,1857
2021-07-16T18:00:00Z,2021-07-16,14:00:00,shallow,1806,NA,NA,1806
2021-07-16T18:10:00Z,2021-07-16,14:10:00,shallow,1760,NA,NA,1760
2021-07-16T18:20:00Z,2021-07-16,14:20:00,shallow,1707,NA,NA,1707
2021-07-16T18:30:00Z,2021-07-16,14:30:00,shallow,1645,NA,NA,1645
2021-07-16T18:40:00Z,2021-07-16,14:40:00,shallow,1577,NA,NA,1577
2021-07-16T18:50:00Z,2021-07-16,14:50:00,shallow,1521,NA,NA,1521
2021-07-16T19:00:00Z,2021-07-16,15:00:00,shallow,1438,NA,NA,1438
2021-07-16T19:10:00Z,2021-07-16,15:10:00,shallow,1359,NA,NA,1359
2021-07-16T19:20:00Z,2021-07-16,15:20:00,shallow,1298,NA,NA,1298
2021-07-16T19:30:00Z,2021-07-16,15:30:00,shallow,1241,NA,NA,1241
2021-07-16T19:40:00Z,2021-07-16,15:40:00,shallow,1180,NA,NA,1180
2021-07-16T19:50:00Z,2021-07-16,15:50:00,shallow,1131,NA,NA,1131
2021-07-16T20:00:00Z,2021-07-16,16:00:00,shallow,1075,NA,NA,1075
2021-07-16T20:10:00Z,2021-07-16,16:10:00,shallow,1005,NA,NA,1005
2021-07-16T20:20:00Z,2021-07-16,16:20:00,shallow,930,NA,NA,930
2021-07-16T20:30:00Z,2021-07-16,16:30:00,shallow,837,NA,NA,837
2021-07-16T20:40:00Z,2021-07-16,16:40:00,shallow,752,NA,NA,752
2021-07-16T20:50:00Z,2021-07-16,16:50:00,shallow,658,NA,NA,658
2021-07-16T21:00:00Z,2021-07-16,17:00:00,shallow,602,NA,NA,602
2021-07-16T21:10:00Z,2021-07-16,17:10:00,shallow,531,NA,NA,531
2021-07-16T21:20:00Z,2021-07-16,17:20:00,shallow,463,NA,NA,463
2021-07-16T21:30:00Z,2021-07-16,17:30:00,shallow,389,NA,NA,389
2021-07-16T21:40:00Z,2021-07-16,17:40:00,shallow,322,NA,NA,322
2021-07-16T21:50:00Z,2021-07-16,17:50:00,shallow,276,NA,NA,276
2021-07-16T22:00:00Z,2021-07-16,18:00:00,shallow,238,NA,NA,238
2021-07-16T22:10:00Z,2021-07-16,18:10:00,shallow,186,NA,NA,186
2021-07-16T22:20:00Z,2021-07-16,18:20:00,shallow,143,NA,NA,143
2021-07-16T22:30:00Z,2021-07-16,18:30:00,shallow,85,NA,NA,85
2021-07-16T22:40:00Z,2021-07-16,18:40:00,shallow,58,NA,NA,58
2021-07-16T22:50:00Z,2021-07-16,18:50:00,shallow,34,NA,NA,34
2021-07-16T23:00:00Z,2021-07-16,19:00:00,shallow,17,NA,NA,17
2021-07-16T23:10:00Z,2021-07-16,19:10:00,shallow,4,NA,NA,NA
2021-07-16T23:20:00Z,2021-07-16,19:20:00,shallow,0,NA,NA,NA
2021-07-16T23:30:00Z,2021-07-16,19:30:00,shallow,0,NA,NA,NA
2021-07-16T23:40:00Z,2021-07-16,19:40:00,shallow,0,NA,NA,NA
2021-07-16T23:50:00Z,2021-07-16,19:50:00,shallow,0,NA,NA,NA
2021-07-17T00:00:00Z,2021-07-16,20:00:00,shallow,0,NA,NA,NA
2021-07-17T00:10:00Z,2021-07-16,20:10:00,shallow,0,NA,NA,NA
2021-07-17T00:20:00Z,2021-07-16,20:20:00,shallow,0,NA,NA,NA
2021-07-17T00:30:00Z,2021-07-16,20:30:00,shallow,0,NA,NA,NA
2021-07-17T00:40:00Z,2021-07-16,20:40:00,shallow,0,NA,NA,NA
2021-07-17T00:50:00Z,2021-07-16,20:50:00,shallow,0,NA,NA,NA
2021-07-17T01:00:00Z,2021-07-16,21:00:00,shallow,0,NA,NA,NA
2021-07-17T01:10:00Z,2021-07-16,21:10:00,shallow,0,NA,NA,NA
2021-07-17T01:20:00Z,2021-07-16,21:20:00,shallow,0,NA,NA,NA
2021-07-17T01:30:00Z,2021-07-16,21:30:00,shallow,0,NA,NA,NA
2021-07-17T01:40:00Z,2021-07-16,21:40:00,shallow,0,NA,NA,NA
2021-07-17T01:50:00Z,2021-07-16,21:50:00,shallow,0,NA,NA,NA
2021-07-17T02:00:00Z,2021-07-16,22:00:00,shallow,0,NA,NA,NA
2021-07-17T02:10:00Z,2021-07-16,22:10:00,shallow,0,NA,NA,NA
2021-07-17T02:20:00Z,2021-07-16,22:20:00,shallow,0,NA,NA,NA
2021-07-17T02:30:00Z,2021-07-16,22:30:00,shallow,0,NA,NA,NA
2021-07-17T02:40:00Z,2021-07-16,22:40:00,shallow,0,NA,NA,NA
2021-07-17T02:50:00Z,2021-07-16,22:50:00,shallow,0,NA,NA,NA
2021-07-17T03:00:00Z,2021-07-16,23:00:00,shallow,0,NA,NA,NA
2021-07-17T03:10:00Z,2021-07-16,23:10:00,shallow,0,NA,NA,NA
2021-07-17T03:20:00Z,2021-07-16,23:20:00,shallow,0,NA,NA,NA
2021-07-17T03:30:00Z,2021-07-16,23:30:00,shallow,0,NA,NA,NA
2021-07-17T03:40:00Z,2021-07-16,23:40:00,shallow,0,NA,NA,NA
2021-07-17T03:50:00Z,2021-07-16,23:50:00,shallow,0,NA,NA,NA
2021-07-17T04:00:00Z,2021-07-16,24:00:00,shallow,0,NA,NA,NA
2021-07-17T04:10:00Z,2021-07-17,00:10:00,deep,0,NA,NA,NA
2021-07-17T04:20:00Z,2021-07-17,00:20:00,deep,0,NA,NA,NA
2021-07-17T04:30:00Z,2021-07-17,00:30:00,deep,0,NA,NA,NA
2021-07-17T04:40:00Z,2021-07-17,00:40:00,deep,0,NA,NA,NA
2021-07-17T04:50:00Z,2021-07-17,00:50:00,deep,0,NA,NA,NA
2021-07-17T05:00:00Z,2021-07-17,01:00:00,deep,0,NA,NA,NA
2021-07-17T05:10:00Z,2021-07-17,01:10:00,deep,0,NA,NA,NA
2021-07-17T05:20:00Z,2021-07-17,01:20:00,deep,0,NA,NA,NA
2021-07-17T05:30:00Z,2021-07-17,01:30:00,deep,0,NA,NA,NA
2021-07-17T05:40:00Z,2021-07-17,01:40:00,deep,0,NA,NA,NA
2021-07-17T05:50:00Z,2021-07-17,01:50:00,deep,0,NA,NA,NA
2021-07-17T06:00:00Z,2021-07-17,02:00:00,deep,0,NA,NA,NA
2021-07-17T06:10:00Z,2021-07-17,02:10:00,deep,0,NA,NA,NA
2021-07-17T06:20:00Z,2021-07-17,02:20:00,deep,0,NA,NA,NA
2021-07-17T06:30:00Z,2021-07-17,02:30:00,deep,0,NA,NA,NA
2021-07-17T06:40:00Z,2021-07-17,02:40:00,deep,0,NA,NA,NA
2021-07-17T06:50:00Z,2021-07-17,02:50:00,deep,0,NA,NA,NA
2021-07-17T07:00:00Z,2021-07-17,03:00:00,deep,0,NA,NA,NA
2021-07-17T07:10:00Z,2021-07-17,03:10:00,deep,0,NA,NA,NA
2021-07-17T07:20:00Z,2021-07-17,03:20:00,deep,0,NA,NA,NA
2021-07-17T07:30:00Z,2021-07-17,03:30:00,deep,0,NA,NA,NA
2021-07-17T07:40:00Z,2021-07-17,03:40:00,deep,0,NA,NA,NA
2021-07-17T07:50:00Z,2021-07-17,03:50:00,deep,0,NA,NA,NA
2021-07-17T08:00:00Z,2021-07-17,04:00:00,deep,0,NA,NA,NA
2021-07-17T08:10:00Z,2021-07-17,04:10:00,deep,0,NA,NA,NA
2021-07-17T08:20:00Z,2021-07-17,04:20:00,deep,0,NA,NA,NA
2021-07-17T08:30:00Z,2021-07-17,04:30:00,deep,0,NA,NA,NA
2021-07-17T08:40:00Z,2021-07-17,04:40:00,deep,0,NA,NA,NA
2021-07-17T08:50:00Z,2021-07-17,04:50:00,deep,0,NA,NA,NA
2021-07-17T09:00:00Z,2021-07-17,05:00:00,deep,0,NA,NA,0
2021-07-17T09:10:00Z,2021-07-17,05:10:00,deep,0,NA,NA,0
2021-07-17T09:20:00Z,2021-07-17,05:20:00,deep,0,NA,NA,0
2021-07-17T09:30:00Z,2021-07-17,05:30:00,deep,0,NA,NA,0
2021-07-17T09:40:00Z,2021-07-17,05:40:00,deep,0,NA,NA,0
2021-07-17T09:50:00Z,2021-07-17,05:50:00,deep,0,NA,NA,0
2021-07-17T10:00:00Z,2021-07-17,06:00:00,deep,0,NA,NA,0
2021-07-17T10:10:00Z,2021-07-17,06:10:00,deep,0,NA,NA,0
2021-07-17T10:20:00Z,2021-07-17,06:20:00,deep,0,NA,NA,0
2021-07-17T10:30:00Z,2021-07-17,06:30:00,deep,0,NA,NA,0
2021-07-17T10:40:00Z,2021-07-17,06:40:00,deep,0,NA,NA,0
2021-07-17T10:50:00Z,2021-07-17,06:50:00,deep,4,NA,NA,4
2021-07-17T11:00:00Z,2021-07-17,07:00:00,deep,3,NA,NA,3
2021-07-17T11:10:00Z,2021-07-17,07:10:00,deep,3,NA,NA,3
2021-07-17T11:20:00Z,2021-07-17,07:20:00,deep,9,NA,NA,9
2021-07-17T11:30:00Z,2021-07-17,07:30:00,deep,19,NA,NA,19
2021-07-17T11:40:00Z,2021-07-17,07:40:00,deep,18,NA,NA,18
2021-07-17T11:50:00Z,2021-07-17,07:50:00,deep,20,NA,NA,20
2021-07-17T12:00:00Z,2021-07-17,08:00:00,deep,23,NA,NA,23
2021-07-17T12:10:00Z,2021-07-17,08:10:00,deep,27,NA,NA,27
2021-07-17T12:20:00Z,2021-07-17,08:20:00,deep,31,NA,NA,31
2021-07-17T12:30:00Z,2021-07-17,08:30:00,deep,34,NA,NA,34
2021-07-17T12:40:00Z,2021-07-17,08:40:00,deep,41,NA,NA,41
2021-07-17T12:50:00Z,2021-07-17,08:50:00,deep,45,NA,NA,45
2021-07-17T13:00:00Z,2021-07-17,09:00:00,deep,52,NA,NA,52
2021-07-17T13:10:00Z,2021-07-17,09:10:00,deep,55,NA,NA,55
2021-07-17T13:20:00Z,2021-07-17,09:20:00,deep,62,NA,NA,62
2021-07-17T13:30:00Z,2021-07-17,09:30:00,deep,69,NA,NA,69
2021-07-17T13:40:00Z,2021-07-17,09:40:00,deep,76,NA,NA,76
2021-07-17T13:50:00Z,2021-07-17,09:50:00,deep,82,NA,NA,82
2021-07-17T14:00:00Z,2021-07-17,10:00:00,deep,90,NA,NA,90
2021-07-17T14:10:00Z,2021-07-17,10:10:00,deep,96,NA,NA,96
2021-07-17T14:20:00Z,2021-07-17,10:20:00,deep,104,NA,NA,104
2021-07-17T14:30:00Z,2021-07-17,10:30:00,deep,113,NA,NA,113
2021-07-17T14:40:00Z,2021-07-17,10:40:00,deep,119,NA,NA,119
2021-07-17T14:50:00Z,2021-07-17,10:50:00,deep,125,NA,NA,125
2021-07-17T15:00:00Z,2021-07-17,11:00:00,deep,133,NA,NA,133
2021-07-17T15:10:00Z,2021-07-17,11:10:00,deep,137,NA,NA,137
2021-07-17T15:20:00Z,2021-07-17,11:20:00,deep,144,NA,NA,144
2021-07-17T15:30:00Z,2021-07-17,11:30:00,deep,147,NA,NA,147
2021-07-17T15:40:00Z,2021-07-17,11:40:00,deep,150,NA,NA,150
2021-07-17T15:50:00Z,2021-07-17,11:50:00,deep,149,NA,NA,149
2021-07-17T16:00:00Z,2021-07-17,12:00:00,deep,149,NA,NA,149
2021-07-17T16:10:00Z,2021-07-17,12:10:00,deep,147,NA,NA,147
2021-07-17T16:20:00Z,2021-07-17,12:20:00,deep,146,NA,NA,146
2021-07-17T16:30:00Z,2021-07-17,12:30:00,deep,144,NA,NA,144
2021-07-17T16:40:00Z,2021-07-17,12:40:00,deep,143,NA,NA,143
2021-07-17T16:50:00Z,2021-07-17,12:50:00,deep,136,NA,NA,136
2021-07-17T17:00:00Z,2021-07-17,13:00:00,deep,133,NA,NA,133
2021-07-17T17:10:00Z,2021-07-17,13:10:00,deep,131,NA,NA,131
2021-07-17T17:20:00Z,2021-07-17,13:20:00,deep,129,NA,NA,129
2021-07-17T17:30:00Z,2021-07-17,13:30:00,deep,123,NA,NA,123
2021-07-17T17:40:00Z,2021-07-17,13:40:00,deep,125,NA,NA,125
2021-07-17T17:50:00Z,2021-07-17,13:50:00,deep,125,NA,NA,125
2021-07-17T18:00:00Z,2021-07-17,14:00:00,deep,50,NA,NA,50
2021-07-17T18:10:00Z,2021-07-17,14:10:00,deep,108,NA,NA,108
2021-07-17T18:20:00Z,2021-07-17,14:20:00,deep,91,NA,NA,91
2021-07-17T18:30:00Z,2021-07-17,14:30:00,deep,82,NA,NA,82
2021-07-17T18:40:00Z,2021-07-17,14:40:00,deep,81,NA,NA,81
2021-07-17T18:50:00Z,2021-07-17,14:50:00,deep,72,NA,NA,72
2021-07-17T19:00:00Z,2021-07-17,15:00:00,deep,65,NA,NA,65
2021-07-17T19:10:00Z,2021-07-17,15:10:00,deep,60,NA,NA,60
2021-07-17T19:20:00Z,2021-07-17,15:20:00,deep,58,NA,NA,58
2021-07-17T19:30:00Z,2021-07-17,15:30:00,deep,52,NA,NA,52
2021-07-17T19:40:00Z,2021-07-17,15:40:00,deep,46,NA,NA,46
2021-07-17T19:50:00Z,2021-07-17,15:50:00,deep,42,NA,NA,42
2021-07-17T20:00:00Z,2021-07-17,16:00:00,deep,37,NA,NA,37
2021-07-17T20:10:00Z,2021-07-17,16:10:00,deep,35,NA,NA,35
2021-07-17T20:20:00Z,2021-07-17,16:20:00,deep,31,NA,NA,31
2021-07-17T20:30:00Z,2021-07-17,16:30:00,deep,25,NA,NA,25
2021-07-17T20:40:00Z,2021-07-17,16:40:00,deep,16,NA,NA,16
2021-07-17T20:50:00Z,2021-07-17,16:50:00,deep,8,NA,NA,8
2021-07-17T21:00:00Z,2021-07-17,17:00:00,deep,8,NA,NA,8
2021-07-17T21:10:00Z,2021-07-17,17:10:00,deep,9,NA,NA,9
2021-07-17T21:20:00Z,2021-07-17,17:20:00,deep,7,NA,NA,7
2021-07-17T21:30:00Z,2021-07-17,17:30:00,deep,4,NA,NA,4
2021-07-17T21:40:00Z,2021-07-17,17:40:00,deep,2,NA,NA,2
2021-07-17T21:50:00Z,2021-07-17,17:50:00,deep,3,NA,NA,3
2021-07-17T22:00:00Z,2021-07-17,18:00:00,deep,2,NA,NA,2
2021-07-17T22:10:00Z,2021-07-17,18:10:00,deep,0,NA,NA,0
2021-07-17T22:20:00Z,2021-07-17,18:20:00,deep,0,NA,NA,0
2021-07-17T22:30:00Z,2021-07-17,18:30:00,deep,0,NA,NA,0
2021-07-17T22:40:00Z,2021-07-17,18:40:00,deep,0,NA,NA,0
2021-07-17T22:50:00Z,2021-07-17,18:50:00,deep,0,NA,NA,0
2021-07-17T23:00:00Z,2021-07-17,19:00:00,deep,0,NA,NA,0
2021-07-17T23:10:00Z,2021-07-17,19:10:00,deep,0,NA,NA,NA
2021-07-17T23:20:00Z,2021-07-17,19:20:00,deep,0,NA,NA,NA
2021-07-17T23:30:00Z,2021-07-17,19:30:00,deep,0,NA,NA,NA
2021-07-17T23:40:00Z,2021-07-17,19:40:00,deep,0,NA,NA,NA
2021-07-17T23:50:00Z,2021-07-17,19:50:00,deep,0,NA,NA,NA
2021-07-18T00:00:00Z,2021-07-17,20:00:00,deep,0,NA,NA,NA
2021-07-18T00:10:00Z,2021-07-17,20:10:00,deep,0,NA,NA,NA
2021-07-18T00:20:00Z,2021-07-17,20:20:00,deep,0,NA,NA,NA
2021-07-18T00:30:00Z,2021-07-17,20:30:00,deep,0,NA,NA,NA
2021-07-18T00:40:00Z,2021-07-17,20:40:00,deep,0,NA,NA,NA
2021-07-18T00:50:00Z,2021-07-17,20:50:00,deep,0,NA,NA,NA
2021-07-18T01:00:00Z,2021-07-17,21:00:00,deep,0,NA,NA,NA
2021-07-18T01:10:00Z,2021-07-17,21:10:00,deep,0,NA,NA,NA
2021-07-18T01:20:00Z,2021-07-17,21:20:00,deep,0,NA,NA,NA
2021-07-18T01:30:00Z,2021-07-17,21:30:00,deep,0,NA,NA,NA
2021-07-18T01:40:00Z,2021-07-17,21:40:00,deep,0,NA,NA,NA
2021-07-18T01:50:00Z,2021-07-17,21:50:00,deep,0,NA,NA,NA
2021-07-18T02:00:00Z,2021-07-17,22:00:00,deep,0,NA,NA,NA
2021-07-18T02:10:00Z,2021-07-17,22:10:00,deep,0,NA,NA,NA
2021-07-18T02:20:00Z,2021-07-17,22:20:00,deep,0,NA,NA,NA
2021-07-18T02:30:00Z,2021-07-17,22:30:00,deep,0,NA,NA,NA
2021-07-18T02:40:00Z,2021-07-17,22:40:00,deep,0,NA,NA,NA
2021-07-18T02:50:00Z,2021-07-17,22:50:00,deep,0,NA,NA,NA
2021-07-18T03:00:00Z,2021-07-17,23:00:00,deep,0,NA,NA,NA
2021-07-18T03:10:00Z,2021-07-17,23:10:00,deep,0,NA,NA,NA
