"HERS","Species"
0.291558211312321,"OFAV16"
0.499867700037962,"OFRA4"
0.131355138313194,"OFRA9"
5.30697010368195e-17,"OFRA13"
0.164067207875443,"OFRA16"
0.455824896626843,"PAST4"
6.28656850696392e-17,"PAST9"
2.75519484990718e-17,"PAST13"
0.189227150738227,"PAST16"
0.00876609051224304,"PPOR4"
0.00994767043442894,"PPOR9"
0.390412657496413,"PPOR13"
5.91268232198734e-17,"PPOR16"
0.13256946637704,"AAGA4"
0.207804234752153,"AAGA9"
0.608104534611116,"AAGA13"
0.299330053816462,"AAGA16"
0.0504975813069671,"MCAV4"
1.28291658306438e-07,"MCAV9"
0.0362209924611679,"MCAV13"
0.248818130624489,"MCAV16"
0.382251484656461,"OFAV4"
6.3616486601632e-06,"OFAV9"
0.378502627037885,"OFAV13"
0.164965997118776,"OFAV16"
NA,"OFRA4"
0.0924050804706775,"OFRA9"
0,"OFRA13"
0.294038550852946,"PAST4"
0.63573084103723,"PAST9"
0.636179799602254,"PAST16"
0.227797621612577,"PPOR4"
0.0340606840813352,"PPOR9"
0.149012165325262,"PPOR16"
2.70684335844673e-17,"AAGA4"
0.0377345585566308,"AAGA9"
0.000438209316042241,"AAGA13"
0.315315701656195,"AAGA16"
0.000609261648995536,"MCAV4"
0.449948680588312,"MCAV9"
0,"MCAV13"
4.61587394548719e-06,"MCAV16"
0.206295172274368,"OFAV4"
0.00434470176696778,"OFAV9"
0.617190539179193,"OFAV13"
0.104251382261489,"OFAV16"
0.517506220632405,"OFRA4"
0.16706092095208,"OFRA9"
0,"OFRA13"
0.0212298652011408,"OFRA16"
1.52556576635234e-07,"PAST4"
0.840789637557199,"PAST9"
0.380647453173329,"PAST13"
0.200140902169268,"PAST16"
0.446047377721111,"PPOR4"
6.60876038954965e-17,"PPOR9"
0.40627864673372,"PPOR13"
0.32297025104544,"PPOR16"
0.138626166709344,"AAGA4"
1.54652420973711e-18,"AAGA13"
0.454545650758831,"AAGA16"
1.68804869713933e-17,"MCAV9"
0.184021532050666,"MCAV16"
5.93339892385505e-16,"OFAV4"
0.000128001682104518,"OFAV9"
0.462451325391548,"OFAV13"
0.0204642724424448,"OFAV16"
0.366395028297985,"OFRA4"
0.0841996756158707,"OFRA9"
2.2618903270626e-18,"OFRA13"
0.259869970486928,"OFRA16"
0.411357364927236,"PAST4"
0.5,"PAST9"
0.518304085575739,"PAST13"
0.491290973634182,"PAST16"
NA,"PPOR4"
7.11593544047879e-16,"PPOR9"
NA,"PPOR13"
0.563831274701839,"PPOR16"
0.112064497883778,"AAGA4"
